Query	Taxid	Tax name	Authority	Rank	Basionym	Basionym authority	Curator common name	Has type material	Group name	Domain/Realm name	Domain/Realm taxid	Kingdom name	Kingdom taxid	Phylum name	Phylum taxid	Class name	Class taxid	Order name	Order taxid	Family name	Family taxid	Genus name	Genus taxid	Species name	Species taxid	Scientific name is formal
469615	469615	Fusobacterium gonidiaformans ATCC 25563		STRAIN				no	fusobacteria	Bacteria	2	Fusobacteriati	3384189	Fusobacteriota	32066	Fusobacteriia	203490	Fusobacteriales	203491	Fusobacteriaceae	203492	Fusobacterium	848	Fusobacterium gonidiaformans	849	FALSE
469616	469616	Fusobacterium mortiferum ATCC 9817		STRAIN				no	fusobacteria	Bacteria	2	Fusobacteriati	3384189	Fusobacteriota	32066	Fusobacteriia	203490	Fusobacteriales	203491	Fusobacteriaceae	203492	Fusobacterium	848	Fusobacterium mortiferum	850	FALSE
469617	469617	Fusobacterium ulcerans ATCC 49185		STRAIN				no	fusobacteria	Bacteria	2	Fusobacteriati	3384189	Fusobacteriota	32066	Fusobacteriia	203490	Fusobacteriales	203491	Fusobacteriaceae	203492	Fusobacterium	848	Fusobacterium ulcerans	861	FALSE
470	470	Acinetobacter baumannii	Bouvet and Grimont 1986	SPECIES				yes	g-proteobacteria	Bacteria	2	Pseudomonadati	3379134	Pseudomonadota	1224	Gammaproteobacteria	1236	Moraxellales	2887326	Moraxellaceae	468	Acinetobacter	469	Acinetobacter baumannii	470	TRUE
471856	471856	Jonesia denitrificans DSM 20603		STRAIN				no	high G+C Gram-positive bacteria	Bacteria	2	Bacillati	1783272	Actinomycetota	201174	Actinomycetes	1760	Micrococcales	85006	Jonesiaceae	85022	Jonesia	43673	Jonesia denitrificans	43674	FALSE
476	476	Moraxella bovis	(Hauduroy et al. 1937) Murray 1948 (Approved Lists 1980)	SPECIES	"Haemophilus bovis"	Hauduroy et al. 1937		yes	g-proteobacteria	Bacteria	2	Pseudomonadati	3379134	Pseudomonadota	1224	Gammaproteobacteria	1236	Moraxellales	2887326	Moraxellaceae	468	Moraxella	475	Moraxella bovis	476	TRUE
476552	476552	Streptomyces milbemycinicus	Kumar and Goodfellow 2010	SPECIES				yes	high G+C Gram-positive bacteria	Bacteria	2	Bacillati	1783272	Actinomycetota	201174	Actinomycetes	1760	Kitasatosporales	85011	Streptomycetaceae	2062	Streptomyces	1883	Streptomyces milbemycinicus	476552	TRUE
47716	47716	Streptomyces olivaceus	(Waksman 1923) Waksman and Henrici 1948	SPECIES	"Actinomyces olivaceus"	Waksman 1923		yes	high G+C Gram-positive bacteria	Bacteria	2	Bacillati	1783272	Actinomycetota	201174	Actinomycetes	1760	Kitasatosporales	85011	Streptomycetaceae	2062	Streptomyces	1883	Streptomyces olivaceus	47716	TRUE
477245	477245	Streptomyces cyaneogriseus subsp. noncyanogenus		SUBSPECIES				no	high G+C Gram-positive bacteria	Bacteria	2	Bacillati	1783272	Actinomycetota	201174	Actinomycetes	1760	Kitasatosporales	85011	Streptomycetaceae	2062	Streptomyces	1883	Streptomyces cyaneogriseus	68192	TRUE
47735	47735	Bibersteinia trehalosi	(Sneath and Stevens 1990) Blackall et al. 2007	SPECIES	Pasteurella trehalosi	Sneath and Stevens 1990		yes	g-proteobacteria	Bacteria	2	Pseudomonadati	3379134	Pseudomonadota	1224	Gammaproteobacteria	1236	Pasteurellales	135625	Pasteurellaceae	712	Bibersteinia	476528	Bibersteinia trehalosi	47735	TRUE
47759	47759	Streptomyces tubercidicus	Nakamura 1961	SPECIES				yes	high G+C Gram-positive bacteria	Bacteria	2	Bacillati	1783272	Actinomycetota	201174	Actinomycetes	1760	Kitasatosporales	85011	Streptomycetaceae	2062	Streptomyces	1883	Streptomyces tubercidicus	47759	TRUE
47760	47760	Streptomyces aurantiacus	(Rossi Doria 1891) Waksman 1953 (Approved Lists 1980)	SPECIES	"Streptotrix aurantiaca"	Rossi Doria 1891		yes	high G+C Gram-positive bacteria	Bacteria	2	Bacillati	1783272	Actinomycetota	201174	Actinomycetes	1760	Kitasatosporales	85011	Streptomycetaceae	2062	Streptomyces	1883	Streptomyces aurantiacus	47760	TRUE
47763	47763	Streptomyces lydicus	De Boer et al. 1956	SPECIES				yes	high G+C Gram-positive bacteria	Bacteria	2	Bacillati	1783272	Actinomycetota	201174	Actinomycetes	1760	Kitasatosporales	85011	Streptomycetaceae	2062	Streptomyces	1883	Streptomyces lydicus	47763	TRUE
477697	477697	Streptomyces sp. T12		SPECIES				no	high G+C Gram-positive bacteria	Bacteria	2	Bacillati	1783272	Actinomycetota	201174	Actinomycetes	1760	Kitasatosporales	85011	Streptomycetaceae	2062	Streptomyces	1883	Streptomyces sp. T12	477697	FALSE
47951	47951	Vibrio cyclitrophicus	corrig. Hedlund and Staley 2001	SPECIES				yes	g-proteobacteria	Bacteria	2	Pseudomonadati	3379134	Pseudomonadota	1224	Gammaproteobacteria	1236	Vibrionales	135623	Vibrionaceae	641	Vibrio	662	Vibrio cyclitrophicus	47951	TRUE
48296	48296	Acinetobacter pittii	Nemec et al. 2011	SPECIES				yes	g-proteobacteria	Bacteria	2	Pseudomonadati	3379134	Pseudomonadota	1224	Gammaproteobacteria	1236	Moraxellales	2887326	Moraxellaceae	468	Acinetobacter	469	Acinetobacter pittii	48296	TRUE
487	487	Neisseria meningitidis	(Albrecht and Ghon 1901) Murray 1929	SPECIES				yes	b-proteobacteria	Bacteria	2	Pseudomonadati	3379134	Pseudomonadota	1224	Betaproteobacteria	28216	Neisseriales	206351	Neisseriaceae	481	Neisseria	482	Neisseria meningitidis	487	TRUE
497978	497978	Acinetobacter baumannii MDR-ZJ06		STRAIN				no	g-proteobacteria	Bacteria	2	Pseudomonadati	3379134	Pseudomonadota	1224	Gammaproteobacteria	1236	Moraxellales	2887326	Moraxellaceae	468	Acinetobacter	469	Acinetobacter baumannii	470	FALSE
498213	498213	Clostridium botulinum B1 str. Okra		NO_RANK				no	firmicutes	Bacteria	2	Bacillati	1783272	Bacillota	1239	Clostridia	186801	Eubacteriales	186802	Clostridiaceae	31979	Clostridium	1485	Clostridium botulinum	1491	FALSE
498214	498214	Clostridium botulinum A3 str. Loch Maree		STRAIN				no	firmicutes	Bacteria	2	Bacillati	1783272	Bacillota	1239	Clostridia	186801	Eubacteriales	186802	Clostridiaceae	31979	Clostridium	1485	Clostridium botulinum	1491	FALSE
50719	50719	Vibrio diabolicus	Raguns et al. 1997	SPECIES				yes	g-proteobacteria	Bacteria	2	Pseudomonadati	3379134	Pseudomonadota	1224	Gammaproteobacteria	1236	Vibrionales	135623	Vibrionaceae	641	Vibrio	662	Vibrio diabolicus	50719	TRUE
51049	51049	Actinobacillus indolicus	Mller et al. 1996	SPECIES				yes	g-proteobacteria	Bacteria	2	Pseudomonadati	3379134	Pseudomonadota	1224	Gammaproteobacteria	1236	Pasteurellales	135625	Pasteurellaceae	712	Actinobacillus	713	Actinobacillus indolicus	51049	TRUE
515621	515621	Clostridium botulinum Ba4 str. 657		STRAIN				no	firmicutes	Bacteria	2	Bacillati	1783272	Bacillota	1239	Clostridia	186801	Eubacteriales	186802	Clostridiaceae	31979	Clostridium	1485	Clostridium botulinum	1491	FALSE
53451	53451	Streptomyces rutgersensis	(Waksman and Curtis 1916) Waksman and Henrici 1948 (Approved Lists 1980)	SPECIES	"Actinomyces rutgersensis"	Waksman and Henrici 1916		yes	high G+C Gram-positive bacteria	Bacteria	2	Bacillati	1783272	Actinomycetota	201174	Actinomycetes	1760	Kitasatosporales	85011	Streptomycetaceae	2062	Streptomyces	1883	Streptomyces rutgersensis	53451	TRUE
536	536	Chromobacterium violaceum	Bergonzini 1880	SPECIES				yes	b-proteobacteria	Bacteria	2	Pseudomonadati	3379134	Pseudomonadota	1224	Betaproteobacteria	28216	Neisseriales	206351	Chromobacteriaceae	1499392	Chromobacterium	535	Chromobacterium violaceum	536	TRUE
536232	536232	Clostridium botulinum A2 str. Kyoto		STRAIN				no	firmicutes	Bacteria	2	Bacillati	1783272	Bacillota	1239	Clostridia	186801	Eubacteriales	186802	Clostridiaceae	31979	Clostridium	1485	Clostridium botulinum	1491	FALSE
54571	54571	Streptomyces venezuelae	Ehrlich et al. 1948	SPECIES				yes	high G+C Gram-positive bacteria	Bacteria	2	Bacillati	1783272	Actinomycetota	201174	Actinomycetes	1760	Kitasatosporales	85011	Streptomycetaceae	2062	Streptomyces	1883	Streptomyces venezuelae	54571	TRUE
546	546	Citrobacter freundii	(Braak 1928) Werkman and Gillen 1932	SPECIES				yes	enterobacteria	Bacteria	2	Pseudomonadati	3379134	Pseudomonadota	1224	Gammaproteobacteria	1236	Enterobacterales	91347	Enterobacteriaceae	543	Citrobacter	544	Citrobacter freundii	546	TRUE
550	550	Enterobacter cloacae	(Jordan 1890) Hormaeche and Edwards 1960	SPECIES				yes	enterobacteria	Bacteria	2	Pseudomonadati	3379134	Pseudomonadota	1224	Gammaproteobacteria	1236	Enterobacterales	91347	Enterobacteriaceae	543	Enterobacter	547	Enterobacter cloacae	550	TRUE
553510	553510	Streptomyces gilvosporeus	Krasil'nikov	SPECIES				no	high G+C Gram-positive bacteria	Bacteria	2	Bacillati	1783272	Actinomycetota	201174	Actinomycetes	1760	Kitasatosporales	85011	Streptomycetaceae	2062	Streptomyces	1883	Streptomyces gilvosporeus	553510	FALSE
557723	557723	Glaesserella parasuis SH0165		STRAIN				no	g-proteobacteria	Bacteria	2	Pseudomonadati	3379134	Pseudomonadota	1224	Gammaproteobacteria	1236	Pasteurellales	135625	Pasteurellaceae	712	Glaesserella	2094023	Glaesserella parasuis	738	FALSE
562	562	Escherichia coli	(Migula 1895) Castellani and Chalmers 1919 (Approved Lists 1980)	SPECIES				yes	enterobacteria	Bacteria	2	Pseudomonadati	3379134	Pseudomonadota	1224	Gammaproteobacteria	1236	Enterobacterales	91347	Enterobacteriaceae	543	Escherichia	561	Escherichia coli	562	TRUE
565560	565560	Streptomyces sp. SM17		SPECIES				no	high G+C Gram-positive bacteria	Bacteria	2	Bacillati	1783272	Actinomycetota	201174	Actinomycetes	1760	Kitasatosporales	85011	Streptomycetaceae	2062	Streptomyces	1883	Streptomyces sp. SM17	565560	FALSE
567106	567106	Campylobacter jejuni subsp. jejuni IA3902		STRAIN				no	e-proteobacteria	Bacteria	2	Pseudomonadati	3379134	Campylobacterota	29547	Epsilonproteobacteria	3031852	Campylobacterales	213849	Campylobacteraceae	72294	Campylobacter	194	Campylobacter jejuni	197	FALSE
568813	568813	Streptococcus suis SC84		STRAIN				no	firmicutes	Bacteria	2	Bacillati	1783272	Bacillota	1239	Bacilli	91061	Lactobacillales	186826	Streptococcaceae	1300	Streptococcus	1301	Streptococcus suis	1307	FALSE
568814	568814	Streptococcus suis BM407		STRAIN				no	firmicutes	Bacteria	2	Bacillati	1783272	Bacillota	1239	Bacilli	91061	Lactobacillales	186826	Streptococcaceae	1300	Streptococcus	1301	Streptococcus suis	1307	FALSE
569	569	Hafnia alvei	Moller 1954	SPECIES				yes	enterobacteria	Bacteria	2	Pseudomonadati	3379134	Pseudomonadota	1224	Gammaproteobacteria	1236	Enterobacterales	91347	Hafniaceae	1903412	Hafnia	568	Hafnia alvei	569	TRUE
569579	569579	Escherichia coli NU14		STRAIN				no	enterobacteria	Bacteria	2	Pseudomonadati	3379134	Pseudomonadota	1224	Gammaproteobacteria	1236	Enterobacterales	91347	Enterobacteriaceae	543	Escherichia	561	Escherichia coli	562	FALSE
57043	57043	Microbacterium esteraromaticum	(Omelianski 1923) Takeuchi and Hatano 1998	SPECIES				yes	high G+C Gram-positive bacteria	Bacteria	2	Bacillati	1783272	Actinomycetota	201174	Actinomycetes	1760	Micrococcales	85006	Microbacteriaceae	85023	Microbacterium	33882	Microbacterium esteraromaticum	57043	TRUE
58340	58340	Streptomyces lavendulae subsp. lavendulae	(Waksman and Curtis 1916) Pridham 1970 (Approved Lists 1980)	SUBSPECIES				yes	high G+C Gram-positive bacteria	Bacteria	2	Bacillati	1783272	Actinomycetota	201174	Actinomycetes	1760	Kitasatosporales	85011	Streptomycetaceae	2062	Streptomyces	1883	Streptomyces lavendulae	1914	TRUE
58343	58343	Streptomyces canus	Heinemann et al. 1953 (Approved Lists 1980)	SPECIES				yes	high G+C Gram-positive bacteria	Bacteria	2	Bacillati	1783272	Actinomycetota	201174	Actinomycetes	1760	Kitasatosporales	85011	Streptomycetaceae	2062	Streptomyces	1883	Streptomyces canus	58343	TRUE
58346	58346	Streptomyces platensis	Tresner and Backus 1956	SPECIES				yes	high G+C Gram-positive bacteria	Bacteria	2	Bacillati	1783272	Actinomycetota	201174	Actinomycetes	1760	Kitasatosporales	85011	Streptomycetaceae	2062	Streptomyces	1883	Streptomyces platensis	58346	TRUE
584	584	Proteus mirabilis	Hauser 1885 (Approved Lists 1980)	SPECIES				yes	enterobacteria	Bacteria	2	Pseudomonadati	3379134	Pseudomonadota	1224	Gammaproteobacteria	1236	Enterobacterales	91347	Morganellaceae	1903414	Proteus	583	Proteus mirabilis	584	TRUE
584721	584721	Pasteurella multocida subsp. multocida str. 3480		STRAIN				no	g-proteobacteria	Bacteria	2	Pseudomonadati	3379134	Pseudomonadota	1224	Gammaproteobacteria	1236	Pasteurellales	135625	Pasteurellaceae	712	Pasteurella	745	Pasteurella multocida	747	FALSE
585035	585035	Escherichia coli S88		STRAIN				no	enterobacteria	Bacteria	2	Pseudomonadati	3379134	Pseudomonadota	1224	Gammaproteobacteria	1236	Enterobacterales	91347	Enterobacteriaceae	543	Escherichia	561	Escherichia coli	562	FALSE
585057	585057	Escherichia coli IAI39		STRAIN				no	enterobacteria	Bacteria	2	Pseudomonadati	3379134	Pseudomonadota	1224	Gammaproteobacteria	1236	Enterobacterales	91347	Enterobacteriaceae	543	Escherichia	561	Escherichia coli	562	FALSE
587	587	Providencia rettgeri	(Hadley 1918) Brenner et al. 1978 (Approved Lists 1980)	SPECIES	"Bacterium rettgeri"	Hadley 1918		yes	enterobacteria	Bacteria	2	Pseudomonadati	3379134	Pseudomonadota	1224	Gammaproteobacteria	1236	Enterobacterales	91347	Morganellaceae	1903414	Providencia	586	Providencia rettgeri	587	TRUE
604162	604162	Neisseria meningitidis 8013		STRAIN				no	b-proteobacteria	Bacteria	2	Pseudomonadati	3379134	Pseudomonadota	1224	Betaproteobacteria	28216	Neisseriales	206351	Neisseriaceae	481	Neisseria	482	Neisseria meningitidis	487	FALSE
623	623	Shigella flexneri	Castellani and Chalmers 1919	SPECIES				yes	enterobacteria	Bacteria	2	Pseudomonadati	3379134	Pseudomonadota	1224	Gammaproteobacteria	1236	Enterobacterales	91347	Enterobacteriaceae	543	Shigella	620	Shigella flexneri	623	TRUE
630588	630588	Neisseria meningitidis alpha710		STRAIN				no	b-proteobacteria	Bacteria	2	Pseudomonadati	3379134	Pseudomonadota	1224	Betaproteobacteria	28216	Neisseriales	206351	Neisseriaceae	481	Neisseria	482	Neisseria meningitidis	487	FALSE
641147	641147	Simonsiella muelleri ATCC 29453		STRAIN				no	b-proteobacteria	Bacteria	2	Pseudomonadati	3379134	Pseudomonadota	1224	Betaproteobacteria	28216	Neisseriales	206351	Neisseriaceae	481	Simonsiella	71	Simonsiella muelleri	72	FALSE
644	644	Aeromonas hydrophila	(Chester 1901) Stanier 1943 (Approved Lists 1980)	SPECIES	"Bacillus hydrophilus"	Chester 1901		yes	g-proteobacteria	Bacteria	2	Pseudomonadati	3379134	Pseudomonadota	1224	Gammaproteobacteria	1236	Aeromonadales	135624	Aeromonadaceae	84642	Aeromonas	642	Aeromonas hydrophila	644	TRUE
645	645	Aeromonas salmonicida	(Lehmann and Neumann 1896) Griffin et al. 1953	SPECIES				yes	g-proteobacteria	Bacteria	2	Pseudomonadati	3379134	Pseudomonadota	1224	Gammaproteobacteria	1236	Aeromonadales	135624	Aeromonadaceae	84642	Aeromonas	642	Aeromonas salmonicida	645	TRUE
646637	646637	Streptomyces sp. M2		SPECIES				no	high G+C Gram-positive bacteria	Bacteria	2	Bacillati	1783272	Actinomycetota	201174	Actinomycetes	1760	Kitasatosporales	85011	Streptomycetaceae	2062	Streptomyces	1883	Streptomyces sp. M2	646637	FALSE
648	648	Aeromonas caviae	Popoff 1984	SPECIES				yes	g-proteobacteria	Bacteria	2	Pseudomonadati	3379134	Pseudomonadota	1224	Gammaproteobacteria	1236	Aeromonadales	135624	Aeromonadaceae	84642	Aeromonas	642	Aeromonas caviae	648	TRUE
650054	650054	Campylobacter lari subsp. lari	Benjamin et al. 1984	SUBSPECIES				yes	e-proteobacteria	Bacteria	2	Pseudomonadati	3379134	Campylobacterota	29547	Epsilonproteobacteria	3031852	Campylobacterales	213849	Campylobacteraceae	72294	Campylobacter	194	Campylobacter lari	201	TRUE
653045	653045	Streptomyces violaceusniger Tu 4113		STRAIN				no	high G+C Gram-positive bacteria	Bacteria	2	Bacillati	1783272	Actinomycetota	201174	Actinomycetes	1760	Kitasatosporales	85011	Streptomycetaceae	2062	Streptomyces	1883	Streptomyces violaceusniger	68280	FALSE
654	654	Aeromonas veronii	Hickman-Brenner et al. 1988	SPECIES				yes	g-proteobacteria	Bacteria	2	Pseudomonadati	3379134	Pseudomonadota	1224	Gammaproteobacteria	1236	Aeromonadales	135624	Aeromonadaceae	84642	Aeromonas	642	Aeromonas veronii	654	TRUE
659	659	Photobacterium phosphoreum	(Cohn 1878) Beijerinck 1889 (Approved Lists 1980)	SPECIES	"Micrococcus phosphoreus"	Cohn 1878		yes	g-proteobacteria	Bacteria	2	Pseudomonadati	3379134	Pseudomonadota	1224	Gammaproteobacteria	1236	Vibrionales	135623	Vibrionaceae	641	Photobacterium	657	Photobacterium phosphoreum	659	TRUE
659352	659352	Actinacidiphila reveromycinica	Komaki et al. 2024	SPECIES				yes	high G+C Gram-positive bacteria	Bacteria	2	Bacillati	1783272	Actinomycetota	201174	Actinomycetes	1760	Kitasatosporales	85011	Streptomycetaceae	2062	Actinacidiphila	2995702	Actinacidiphila reveromycinica	659352	FALSE
663	663	Vibrio alginolyticus	(Miyamoto et al. 1961) Sakazaki 1968 (Approved Lists 1980)	SPECIES	"Oceanomonas alginolytica"	Miyamoto et al. 1961		yes	g-proteobacteria	Bacteria	2	Pseudomonadati	3379134	Pseudomonadota	1224	Gammaproteobacteria	1236	Vibrionales	135623	Vibrionaceae	641	Vibrio	662	Vibrio alginolyticus	663	TRUE
66425	66425	Streptomyces luteoverticillatus	(Shinobu 1956) Witt and Stackebrandt 1991	SPECIES				yes	high G+C Gram-positive bacteria	Bacteria	2	Bacillati	1783272	Actinomycetota	201174	Actinomycetes	1760	Kitasatosporales	85011	Streptomycetaceae	2062	Streptomyces	1883	Streptomyces luteoverticillatus	66425	TRUE
66428	66428	Streptomyces parvus	(Krainsky 1914) Waksman and Henrici 1948	SPECIES				yes	high G+C Gram-positive bacteria	Bacteria	2	Bacillati	1783272	Actinomycetota	201174	Actinomycetes	1760	Kitasatosporales	85011	Streptomycetaceae	2062	Streptomyces	1883	Streptomyces parvus	66428	TRUE
665577	665577	Streptomyces viridosporus T7A		STRAIN				no	high G+C Gram-positive bacteria	Bacteria	2	Bacillati	1783272	Actinomycetota	201174	Actinomycetes	1760	Kitasatosporales	85011	Streptomycetaceae	2062	Streptomyces	1883	Streptomyces viridosporus	67581	FALSE
666	666	Vibrio cholerae	Pacini 1854	SPECIES				yes	g-proteobacteria	Bacteria	2	Pseudomonadati	3379134	Pseudomonadota	1224	Gammaproteobacteria	1236	Vibrionales	135623	Vibrionaceae	641	Vibrio	662	Vibrio cholerae	666	TRUE
66871	66871	Streptomyces aureoverticillatus	(Krasil'nikov and Yuan 1960) Pridham 1970	SPECIES				yes	high G+C Gram-positive bacteria	Bacteria	2	Bacillati	1783272	Actinomycetota	201174	Actinomycetes	1760	Kitasatosporales	85011	Streptomycetaceae	2062	Streptomyces	1883	Streptomyces aureoverticillatus	66871	TRUE
66883	66883	Streptomyces cyaneofuscatus	(Kudrina 1957) Pridham et al. 1958 (Approved Lists 1980)	SPECIES				yes	high G+C Gram-positive bacteria	Bacteria	2	Bacillati	1783272	Actinomycetota	201174	Actinomycetes	1760	Kitasatosporales	85011	Streptomycetaceae	2062	Streptomyces	1883	Streptomyces cyaneofuscatus	66883	TRUE
66892	66892	Streptomyces gardneri	(Waksman 1942) Waksman 1961	SPECIES				yes	high G+C Gram-positive bacteria	Bacteria	2	Bacillati	1783272	Actinomycetota	201174	Actinomycetes	1760	Kitasatosporales	85011	Streptomycetaceae	2062	Streptomyces	1883	Streptomyces gardneri	66892	TRUE
669	669	Vibrio harveyi	(Johnson and Shunk 1936) Baumann et al. 1981	SPECIES				yes	g-proteobacteria	Bacteria	2	Pseudomonadati	3379134	Pseudomonadota	1224	Gammaproteobacteria	1236	Vibrionales	135623	Vibrionaceae	641	Vibrio	662	Vibrio harveyi	669	TRUE
670	670	Vibrio parahaemolyticus	(Fujino et al. 1951) Sakazaki et al. 1963 (Approved Lists 1980)	SPECIES	"Pasteurella parahaemolytica"	Fujino et al. 1951		yes	g-proteobacteria	Bacteria	2	Pseudomonadati	3379134	Pseudomonadota	1224	Gammaproteobacteria	1236	Vibrionales	135623	Vibrionaceae	641	Vibrio	662	Vibrio parahaemolyticus	670	TRUE
672	672	Vibrio vulnificus	(Reichelt et al. 1979) Farmer 1980	SPECIES	Beneckea vulnifica	Reichelt et al. 1979 (Approved Lists 1980)		yes	g-proteobacteria	Bacteria	2	Pseudomonadati	3379134	Pseudomonadota	1224	Gammaproteobacteria	1236	Vibrionales	135623	Vibrionaceae	641	Vibrio	662	Vibrio vulnificus	672	TRUE
672190	672190	Streptococcus suis 05HAS68		STRAIN				no	firmicutes	Bacteria	2	Bacillati	1783272	Bacillota	1239	Bacilli	91061	Lactobacillales	186826	Streptococcaceae	1300	Streptococcus	1301	Streptococcus suis	1307	FALSE
67258	67258	Streptomyces cavourensis	Skarbek and Brady 1978	SPECIES				yes	high G+C Gram-positive bacteria	Bacteria	2	Bacillati	1783272	Actinomycetota	201174	Actinomycetes	1760	Kitasatosporales	85011	Streptomycetaceae	2062	Streptomyces	1883	Streptomyces cavourensis	67258	TRUE
67260	67260	Streptomyces cinereoruber	Corbaz et al. 1957 (Approved Lists 1980)	SPECIES				yes	high G+C Gram-positive bacteria	Bacteria	2	Bacillati	1783272	Actinomycetota	201174	Actinomycetes	1760	Kitasatosporales	85011	Streptomycetaceae	2062	Streptomyces	1883	Streptomyces cinereoruber	67260	TRUE
