target_ID	accession_1	tlen	query_ID	accession_2	qlen	e_value_seq	score_seq	bias_seq	#	of	c_value	i_value	score_dom	bias_dom	hmm_from	hmm_to	ali_from	ali_to	env_from	env_to	acc	description	View_neuO_ncbi_40_complete$target_ID
GCF_036168855.1_protein.faa_WP_327661550.1	-	193	neuO_final_mafft	-	319	1.8e-29	101.9	0	1	1	2.1e-32	2.1e-29	101.6	0	106	224	75	191	65	193	0.93	-	GCF_036168855.1_protein.faa_WP_327661550.1
GCF_036168855.1_protein.faa_WP_327669405.1	-	244	neuO_final_mafft	-	319	1.4e-21	75.9	0.1	1	1	2.5e-24	2.5e-21	75.1	0.1	111	232	87	205	61	210	0.89	-	GCF_036168855.1_protein.faa_WP_327669405.1
GCF_036168855.1_protein.faa_WP_327674169.1	-	182	neuO_final_mafft	-	319	1.5e-17	62.7	0	1	1	1.9e-20	2e-17	62.3	0	108	218	65	172	56	175	0.87	-	GCF_036168855.1_protein.faa_WP_327674169.1
GCF_036168855.1_protein.faa_WP_327675337.1	-	201	neuO_final_mafft	-	319	1.9e-15	55.8	0.6	1	2	1.8	1900	-3.3	0	134	149	48	63	39	71	0.65	-	GCF_036168855.1_protein.faa_WP_327675337.1
GCF_020783515.1_protein.faa_WP_004931000.1	-	194	neuO_final_mafft	-	319	1.1e-31	108.5	0	1	1	1.4e-34	1.3e-31	108.2	0	103	225	73	193	61	194	0.93	-	GCF_020783515.1_protein.faa_WP_004931000.1
GCF_020783515.1_protein.faa_WP_121548332.1	-	197	neuO_final_mafft	-	319	5.4e-28	96.4	0	1	1	6.8e-31	6.6e-28	96.1	0	116	224	72	178	54	188	0.89	-	GCF_020783515.1_protein.faa_WP_121548332.1
GCF_020783515.1_protein.faa_WP_121545125.1	-	276	neuO_final_mafft	-	319	1.1e-24	85.4	0.3	1	2	1.8	1700	-3.9	0	175	187	67	79	65	83	0.43	-	GCF_020783515.1_protein.faa_WP_121545125.1
GCF_014930875.1_protein.faa_WP_011478229.1	-	111	neuO_final_mafft	-	319	4.5e-66	221.2	7.2	1	1	1.7e-68	4.9e-66	221	7.2	143	261	1	111	1	111	0.99	-	GCF_014930875.1_protein.faa_WP_011478229.1
GCF_014930875.1_protein.faa_WP_001350624.1	-	203	neuO_final_mafft	-	319	2.2e-34	117	0.5	1	1	9.8e-37	2.8e-34	116.7	0.5	98	237	60	194	51	202	0.88	-	GCF_014930875.1_protein.faa_WP_001350624.1
GCF_014930875.1_protein.faa_WP_000102543.1	-	183	neuO_final_mafft	-	319	9.5e-32	108.4	0.4	1	1	4e-34	1.2e-31	108.1	0.4	104	225	63	182	54	183	0.93	-	GCF_014930875.1_protein.faa_WP_000102543.1
GCF_014930875.1_protein.faa_WP_001153552.1	-	182	neuO_final_mafft	-	319	3.1e-19	67.3	2.4	1	1	2e-21	5.6e-19	66.4	2.4	95	227	53	179	47	181	0.92	-	GCF_014930875.1_protein.faa_WP_001153552.1
GCF_000829015.1_protein.faa_WP_045539385.1	-	184	neuO_final_mafft	-	319	1.6e-32	110.5	2.9	1	1	4.3e-35	2.1e-32	110.1	2.9	96	225	56	182	52	184	0.93	-	GCF_000829015.1_protein.faa_WP_045539385.1
GCF_000829015.1_protein.faa_WP_045540191.1	-	204	neuO_final_mafft	-	319	3.5e-31	106.1	0.7	1	1	9.2e-34	4.6e-31	105.7	0.7	102	233	61	188	50	203	0.89	-	GCF_000829015.1_protein.faa_WP_045540191.1
GCF_000829015.1_protein.faa_WP_003361583.1	-	236	neuO_final_mafft	-	319	1.2e-21	74.7	16	1	4	0.23	110	-0.7	0.1	45	84	32	73	9	95	0.61	-	GCF_000829015.1_protein.faa_WP_003361583.1
GCF_002910775.2_protein.faa_WP_103492801.1	-	192	neuO_final_mafft	-	319	1.2e-28	98.6	0	1	1	1.5e-31	1.4e-28	98.5	0	107	225	75	191	47	192	0.93	-	GCF_002910775.2_protein.faa_WP_103492801.1
GCF_002910775.2_protein.faa_WP_103493635.1	-	250	neuO_final_mafft	-	319	6.8e-21	73.2	0.3	1	2	0.23	220	-0.7	0	173	189	68	84	62	87	0.63	-	GCF_002910775.2_protein.faa_WP_103493635.1
GCF_002910775.2_protein.faa_WP_103491225.1	-	214	neuO_final_mafft	-	319	2e-16	58.5	0.1	1	2	1.7	1600	-3.6	0	135	150	61	76	54	80	0.81	-	GCF_002910775.2_protein.faa_WP_103491225.1
GCF_028473745.1_protein.faa_WP_272589892.1	-	213	neuO_final_mafft	-	319	3.7e-31	107	0.1	1	1	6.3e-34	4.8e-31	106.6	0.1	108	225	77	192	67	203	0.92	-	GCF_028473745.1_protein.faa_WP_272589892.1
GCF_028473745.1_protein.faa_WP_272589814.1	-	193	neuO_final_mafft	-	319	3.9e-30	103.6	0	1	1	6.2e-33	4.7e-30	103.4	0	106	225	75	192	67	193	0.95	-	GCF_028473745.1_protein.faa_WP_272589814.1
GCF_028473745.1_protein.faa_WP_443049037.1	-	190	neuO_final_mafft	-	319	2.2e-27	94.6	0.4	1	1	3.6e-30	2.7e-27	94.3	0.4	118	224	83	186	68	189	0.89	-	GCF_028473745.1_protein.faa_WP_443049037.1
GCF_028473745.1_protein.faa_WP_272590483.1	-	267	neuO_final_mafft	-	319	6.6e-25	86.4	0.8	1	1	2e-27	1.6e-24	85.2	0.2	115	229	95	206	85	213	0.93	-	GCF_028473745.1_protein.faa_WP_272590483.1
GCF_028473745.1_protein.faa_WP_272589372.1	-	217	neuO_final_mafft	-	319	1.8e-16	58.7	0.5	1	1	4.3e-19	3.3e-16	57.9	0.5	172	225	116	169	112	175	0.95	-	GCF_028473745.1_protein.faa_WP_272589372.1
GCF_028473745.1_protein.faa_WP_272591067.1	-	245	neuO_final_mafft	-	319	2.2e-16	58.4	0.1	1	2	0.077	59	1.2	0	128	149	61	82	51	96	0.76	-	GCF_028473745.1_protein.faa_WP_272591067.1
GCF_001697125.1_protein.faa_WP_002239417.1	-	211	neuO_final_mafft	-	319	2.3e-74	247.1	11.5	1	1	1.2e-76	2.5e-74	247	11.5	41	256	2	210	1	211	0.98	-	GCF_001697125.1_protein.faa_WP_002239417.1
GCF_009930895.1_protein.faa_WP_000136509.1	-	182	neuO_final_mafft	-	319	1.8e-32	109.6	0.1	1	1	4.8e-35	2e-32	109.5	0.1	100	225	57	180	22	182	0.93	-	GCF_009930895.1_protein.faa_WP_000136509.1
GCF_009930895.1_protein.faa_WP_000146565.1	-	212	neuO_final_mafft	-	319	5.2e-22	75.2	6.5	1	1	4.9e-24	2.1e-21	73.3	6.6	170	225	106	161	33	211	0.84	-	GCF_009930895.1_protein.faa_WP_000146565.1
GCF_003369795.1_protein.faa_WP_115745820.1	-	193	neuO_final_mafft	-	319	5.2e-30	103.2	0	1	1	6.7e-33	6.5e-30	102.9	0	106	224	75	191	67	193	0.95	-	GCF_003369795.1_protein.faa_WP_115745820.1
GCF_003369795.1_protein.faa_WP_115745718.1	-	217	neuO_final_mafft	-	319	1.5e-29	101.7	0	1	1	1.9e-32	1.9e-29	101.4	0	109	225	78	192	69	203	0.92	-	GCF_003369795.1_protein.faa_WP_115745718.1
GCF_003369795.1_protein.faa_WP_115746276.1	-	267	neuO_final_mafft	-	319	3.9e-24	83.9	1.5	1	1	8.7e-27	8.5e-24	82.8	1.1	114	225	94	205	72	211	0.93	-	GCF_003369795.1_protein.faa_WP_115746276.1
GCF_023206215.1_protein.faa_WP_282570485.1	-	175	neuO_final_mafft	-	319	6.3e-21	72.5	0.5	1	1	1.6e-23	8.4e-21	72.1	0.5	105	225	18	133	7	170	0.83	-	GCF_023206215.1_protein.faa_WP_282570485.1
GCF_023206215.1_protein.faa_WP_248405489.1	-	298	neuO_final_mafft	-	319	3.4e-19	66.8	2.9	1	2	0.095	49	0.5	0.1	39	82	75	116	33	119	0.73	-	GCF_023206215.1_protein.faa_WP_248405489.1
GCF_023206215.1_protein.faa_WP_248404364.1	-	162	neuO_final_mafft	-	319	2.9e-15	53.9	3.9	1	2	6.5e-5	0.034	10.9	0.2	72	129	22	79	17	84	0.74	-	GCF_023206215.1_protein.faa_WP_248404364.1
GCF_035226565.1_protein.faa_WP_010906993.1	-	203	neuO_final_mafft	-	319	5.9e-34	114.5	0.1	1	1	2.4e-36	7.1e-34	114.2	0.1	99	224	60	183	43	198	0.89	-	GCF_035226565.1_protein.faa_WP_010906993.1
GCF_035226565.1_protein.faa_WP_010907064.1	-	207	neuO_final_mafft	-	319	3.9e-25	85.5	3.6	1	2	0.0038	1.1	5.1	0	134	156	60	83	42	91	0.77	-	GCF_035226565.1_protein.faa_WP_010907064.1
GCF_003812465.1_protein.faa_WP_000136509.1	-	182	neuO_final_mafft	-	319	1.7e-32	109.6	0.1	1	1	3.8e-35	2e-32	109.5	0.1	100	225	57	180	22	182	0.93	-	GCF_003812465.1_protein.faa_WP_000136509.1
GCF_024347415.1_protein.faa_WP_048664954.1	-	202	neuO_final_mafft	-	319	6.7e-32	108.9	0	1	1	2.6e-34	7.9e-32	108.7	0	107	245	66	196	51	202	0.85	-	GCF_024347415.1_protein.faa_WP_048664954.1
GCF_024347415.1_protein.faa_WP_048660919.1	-	186	neuO_final_mafft	-	319	5.7e-29	99.3	0.3	1	1	2.5e-31	7.8e-29	98.9	0.3	107	224	65	181	55	183	0.87	-	GCF_024347415.1_protein.faa_WP_048660919.1
GCF_024347415.1_protein.faa_WP_048609964.1	-	197	neuO_final_mafft	-	319	1.7e-25	87.9	0	1	1	7.6e-28	2.3e-25	87.5	0	96	224	60	185	55	195	0.92	-	GCF_024347415.1_protein.faa_WP_048609964.1
GCF_024347415.1_protein.faa_WP_048665006.1	-	261	neuO_final_mafft	-	319	2.4e-21	74.3	6.9	1	2	1e-4	0.031	11.5	0	129	191	89	157	68	160	0.8	-	GCF_024347415.1_protein.faa_WP_048665006.1
GCF_024347415.1_protein.faa_WP_048662574.1	-	211	neuO_final_mafft	-	319	7.3e-20	69.4	1.8	1	2	0.0076	2.3	5.3	0.1	173	190	64	81	54	83	0.88	-	GCF_024347415.1_protein.faa_WP_048662574.1
GCF_024347415.1_protein.faa_WP_048664982.1	-	208	neuO_final_mafft	-	319	7.9e-17	59.4	1.4	1	2	0.8	240	-1.3	0	173	187	57	71	52	79	0.55	-	GCF_024347415.1_protein.faa_WP_048664982.1
GCF_024347415.1_protein.faa_WP_017082069.1	-	154	neuO_final_mafft	-	319	1.8e-16	58.2	2.1	1	1	8.6e-19	2.6e-16	57.7	2.1	114	224	48	151	7	153	0.76	-	GCF_024347415.1_protein.faa_WP_017082069.1
GCF_009664675.1_protein.faa_WP_002239417.1	-	211	neuO_final_mafft	-	319	2.3e-74	247.1	11.5	1	1	1.1e-76	2.5e-74	247	11.5	41	256	2	210	1	211	0.98	-	GCF_009664675.1_protein.faa_WP_002239417.1
GCF_030988725.1_protein.faa_WP_024186800.1	-	203	neuO_final_mafft	-	319	1.3e-34	117.8	0.8	1	1	5e-37	1.7e-34	117.4	0.8	103	237	64	194	51	202	0.88	-	GCF_030988725.1_protein.faa_WP_024186800.1
GCF_030988725.1_protein.faa_WP_000102539.1	-	183	neuO_final_mafft	-	319	1e-31	108.2	0.5	1	1	4e-34	1.3e-31	107.9	0.5	104	225	63	182	55	183	0.93	-	GCF_030988725.1_protein.faa_WP_000102539.1
GCF_030988725.1_protein.faa_WP_001153594.1	-	182	neuO_final_mafft	-	319	1.3e-19	68.5	3.1	1	1	7e-22	2.3e-19	67.7	3.1	95	227	53	179	46	181	0.91	-	GCF_030988725.1_protein.faa_WP_001153594.1
GCF_023573005.1_protein.faa_WP_005754552.1	-	203	neuO_final_mafft	-	319	4.6e-34	114.8	0.1	1	1	1.9e-36	5.6e-34	114.5	0.1	99	224	60	183	43	198	0.9	-	GCF_023573005.1_protein.faa_WP_005754552.1
GCF_023573005.1_protein.faa_WP_005754722.1	-	207	neuO_final_mafft	-	319	4.2e-25	85.3	3.6	1	2	0.0038	1.1	5.1	0	134	156	60	83	42	91	0.77	-	GCF_023573005.1_protein.faa_WP_005754722.1
GCF_036346085.1_protein.faa_WP_266809521.1	-	193	neuO_final_mafft	-	319	3.1e-31	107.2	0	1	1	4.3e-34	3.7e-31	107	0	104	225	73	192	65	193	0.94	-	GCF_036346085.1_protein.faa_WP_266809521.1
GCF_036346085.1_protein.faa_WP_330345837.1	-	292	neuO_final_mafft	-	319	2.8e-25	87.7	0.5	1	1	5.7e-28	4.9e-25	86.9	0.4	114	225	93	204	83	211	0.93	-	GCF_036346085.1_protein.faa_WP_330345837.1
GCF_001921965.1_protein.faa_WP_011948774.1	-	184	neuO_final_mafft	-	319	3.8e-32	109.3	3.8	1	1	8.3e-35	5e-32	108.9	3.8	96	225	56	182	53	184	0.93	-	GCF_001921965.1_protein.faa_WP_011948774.1
GCF_001921965.1_protein.faa_WP_012048152.1	-	236	neuO_final_mafft	-	319	6.7e-22	75.7	0.5	1	4	0.027	16	2.1	2.9	46	126	33	116	9	119	0.56	-	GCF_001921965.1_protein.faa_WP_012048152.1
GCF_012850275.1_protein.faa_WP_035685399.1	-	202	neuO_final_mafft	-	319	1.8e-32	109.7	0	1	1	6.1e-35	1.9e-32	109.6	0	102	228	63	185	23	200	0.89	-	GCF_012850275.1_protein.faa_WP_035685399.1
GCF_012850275.1_protein.faa_WP_017805869.1	-	210	neuO_final_mafft	-	319	2.2e-14	50.3	16.6	1	3	3.5e-6	0.0011	15.1	2.3	176	208	105	137	94	149	0.85	-	GCF_012850275.1_protein.faa_WP_017805869.1
GCF_036237215.1_protein.faa_WP_328950342.1	-	192	neuO_final_mafft	-	319	9.2e-33	112.5	0	1	1	1.5e-35	1.1e-32	112.2	0	106	225	74	191	66	192	0.95	-	GCF_036237215.1_protein.faa_WP_328950342.1
GCF_036237215.1_protein.faa_WP_443068250.1	-	290	neuO_final_mafft	-	319	8.6e-28	96.1	0.1	1	1	1.7e-30	1.3e-27	95.6	0.1	108	225	159	274	148	284	0.93	-	GCF_036237215.1_protein.faa_WP_443068250.1
GCF_036237215.1_protein.faa_WP_219574380.1	-	245	neuO_final_mafft	-	319	5.6e-22	77	0.1	1	1	1.9e-24	1.4e-21	75.7	0.1	94	225	74	208	50	215	0.87	-	GCF_036237215.1_protein.faa_WP_219574380.1
GCF_036237215.1_protein.faa_WP_329540123.1	-	213	neuO_final_mafft	-	319	1e-18	66.3	0.2	1	1	2.1e-21	1.5e-18	65.8	0.2	171	225	114	168	109	193	0.94	-	GCF_036237215.1_protein.faa_WP_329540123.1
GCF_036237215.1_protein.faa_WP_329543017.1	-	559	neuO_final_mafft	-	319	1.9e-18	65.5	1.4	1	2	0.091	66	1.2	0	192	210	68	86	62	94	0.8	-	GCF_036237215.1_protein.faa_WP_329543017.1
GCF_036237215.1_protein.faa_WP_329542509.1	-	216	neuO_final_mafft	-	319	1.8e-16	59	0.2	1	1	3.8e-19	2.8e-16	58.3	0.2	172	225	115	168	111	177	0.95	-	GCF_036237215.1_protein.faa_WP_329542509.1
GCF_009733885.1_protein.faa_WP_011986661.1	-	204	neuO_final_mafft	-	319	1.3e-32	110.8	1	1	1	3.4000000000000003e-35	1.7e-32	110.4	1	102	226	61	183	45	202	0.9	-	GCF_009733885.1_protein.faa_WP_011986661.1
GCF_009733885.1_protein.faa_WP_011948774.1	-	184	neuO_final_mafft	-	319	3.7e-32	109.3	3.8	1	1	9.7e-35	4.9e-32	108.9	3.8	96	225	56	182	53	184	0.93	-	GCF_009733885.1_protein.faa_WP_011948774.1
GCF_009733885.1_protein.faa_WP_012048152.1	-	236	neuO_final_mafft	-	319	6.5e-22	75.7	0.5	1	4	0.032	16	2.1	2.9	46	126	33	116	9	119	0.56	-	GCF_009733885.1_protein.faa_WP_012048152.1
GCF_901543625.1_protein.faa_WP_014735833.1	-	185	neuO_final_mafft	-	319	3.9e-28	95.2	0	1	1	1.4e-30	5.2e-28	94.8	0	103	225	61	181	49	183	0.93	-	GCF_901543625.1_protein.faa_WP_014735833.1
GCF_901543625.1_protein.faa_WP_012028552.1	-	232	neuO_final_mafft	-	319	1.4e-19	67.1	5.6	1	4	0.85	320	-3.1	0	51	67	14	30	4	31	0.69	-	GCF_901543625.1_protein.faa_WP_012028552.1
GCF_011006355.1_protein.faa_WP_016472698.1	-	175	neuO_final_mafft	-	319	4.1e-28	96.9	0.1	1	1	6e-31	4.9e-28	96.7	0.1	114	225	65	173	50	174	0.91	-	GCF_011006355.1_protein.faa_WP_016472698.1
GCF_011006355.1_protein.faa_WP_016471060.1	-	184	neuO_final_mafft	-	319	2.8e-25	87.6	0	1	1	4.2e-28	3.4e-25	87.3	0	97	225	58	183	53	184	0.91	-	GCF_011006355.1_protein.faa_WP_016471060.1
GCF_011006355.1_protein.faa_WP_030408106.1	-	243	neuO_final_mafft	-	319	9e-19	66.2	0.2	1	2	0.11	87	0.6	0	173	190	61	78	57	81	0.65	-	GCF_011006355.1_protein.faa_WP_030408106.1
GCF_036287475.1_protein.faa_WP_033307308.1	-	265	neuO_final_mafft	-	319	1.9e-25	88.5	0.3	1	1	1.9e-28	3.8e-25	87.5	0.2	114	225	94	205	83	213	0.93	-	GCF_036287475.1_protein.faa_WP_033307308.1
GCF_020783235.1_protein.faa_WP_020885188.1	-	183	neuO_final_mafft	-	319	3.5e-28	96.5	0.1	1	1	1.1e-30	4e-28	96.3	0.1	104	225	63	182	43	183	0.91	-	GCF_020783235.1_protein.faa_WP_020885188.1
GCF_020783235.1_protein.faa_WP_020883264.1	-	182	neuO_final_mafft	-	319	1.9e-18	64.6	2.8	1	1	2.4e-20	8.5e-18	62.4	2.8	95	227	53	179	51	181	0.92	-	GCF_020783235.1_protein.faa_WP_020883264.1
GCF_020783235.1_protein.faa_WP_014168190.1	-	151	neuO_final_mafft	-	319	2.2e-15	54.5	3.7	1	1	3.3e-17	1.2e-14	52.1	3.7	117	225	49	150	31	151	0.72	-	GCF_020783235.1_protein.faa_WP_014168190.1
GCF_010443215.1_protein.faa_WP_005754552.1	-	203	neuO_final_mafft	-	319	4.7e-34	114.8	0.1	1	1	1.9e-36	5.6e-34	114.5	0.1	99	224	60	183	43	198	0.9	-	GCF_010443215.1_protein.faa_WP_005754552.1
GCF_010443215.1_protein.faa_WP_005754722.1	-	207	neuO_final_mafft	-	319	4.3e-25	85.3	3.6	1	2	0.0038	1.1	5.1	0	134	156	60	83	42	91	0.77	-	GCF_010443215.1_protein.faa_WP_005754722.1
GCF_016904735.2_protein.faa_WP_204619451.1	-	185	neuO_final_mafft	-	319	3.5e-24	83.5	0.7	1	1	9.9e-27	4.5e-24	83.1	0.7	107	225	66	182	56	184	0.91	-	GCF_016904735.2_protein.faa_WP_204619451.1
GCF_024532075.1_protein.faa_WP_000093562.1	-	185	neuO_final_mafft	-	319	3.4e-29	99.9	1.2	1	1	1.1e-31	4.3e-29	99.6	1.2	107	225	66	182	56	185	0.9	-	GCF_024532075.1_protein.faa_WP_000093562.1
GCF_947098855.1_protein.faa_WP_009909862.1	-	185	neuO_final_mafft	-	319	5e-28	94.9	0	1	1	1.7e-30	6.4e-28	94.5	0	104	225	62	181	40	183	0.93	-	GCF_947098855.1_protein.faa_WP_009909862.1
GCF_947098855.1_protein.faa_WP_013730634.1	-	232	neuO_final_mafft	-	319	1.5e-19	67.1	5.6	1	4	0.85	330	-3.1	0	51	67	14	30	4	31	0.69	-	GCF_947098855.1_protein.faa_WP_013730634.1
GCF_033798845.1_protein.faa_WP_000136502.1	-	201	neuO_final_mafft	-	319	1.7e-32	109.5	0.1	1	1	5.9e-35	2.3e-32	109.2	0.1	100	225	57	180	43	188	0.93	-	GCF_033798845.1_protein.faa_WP_000136502.1
GCF_033798845.1_protein.faa_WP_000146566.1	-	212	neuO_final_mafft	-	319	1.2e-21	73.9	6.6	1	1	1.3e-23	4.9e-21	71.9	6.6	170	225	106	161	33	211	0.84	-	GCF_033798845.1_protein.faa_WP_000146566.1
GCF_001278075.1_protein.faa_WP_005308204.1	-	192	neuO_final_mafft	-	319	1.3e-29	102	0	1	1	1.8e-32	1.6e-29	101.7	0	104	224	72	190	62	192	0.94	-	GCF_001278075.1_protein.faa_WP_005308204.1
GCF_001278075.1_protein.faa_WP_005314235.1	-	186	neuO_final_mafft	-	319	2.2e-25	88	0	1	1	3.2e-28	2.8e-25	87.7	0	103	225	63	183	56	185	0.89	-	GCF_001278075.1_protein.faa_WP_005314235.1
GCF_001278075.1_protein.faa_WP_078951378.1	-	278	neuO_final_mafft	-	319	9.8e-22	76	0	1	2	0.078	67	1	0	136	152	68	84	48	87	0.8	-	GCF_001278075.1_protein.faa_WP_078951378.1
GCF_001278075.1_protein.faa_WP_053557664.1	-	214	neuO_final_mafft	-	319	2.8e-16	58.1	1.3	1	2	2.4	2100	-3.9	0	134	149	61	76	54	82	0.72	-	GCF_001278075.1_protein.faa_WP_053557664.1
GCF_000024825.1_protein.faa_WP_006741616.1	-	204	neuO_final_mafft	-	319	2.3e-30	103.8	0.1	1	1	8.5e-33	2.9e-30	103.4	0.1	105	225	64	182	55	203	0.85	-	GCF_000024825.1_protein.faa_WP_006741616.1
GCF_000024825.1_protein.faa_WP_005393677.1	-	184	neuO_final_mafft	-	319	2.8e-30	103.5	0.5	1	1	1.1e-32	3.9e-30	103	0.5	103	225	59	179	52	181	0.9	-	GCF_000024825.1_protein.faa_WP_005393677.1
GCF_000024825.1_protein.faa_WP_006741047.1	-	182	neuO_final_mafft	-	319	1.6e-27	94.4	0.6	1	1	5.9e-30	2e-27	94.1	0.6	98	224	55	179	50	182	0.95	-	GCF_000024825.1_protein.faa_WP_006741047.1
GCF_000024825.1_protein.faa_WP_006741110.1	-	214	neuO_final_mafft	-	319	9.1e-18	62.4	0.8	1	2	0.91	310	-1.8	0.3	173	189	64	80	59	84	0.65	-	GCF_000024825.1_protein.faa_WP_006741110.1
GCF_016889105.1_protein.faa_WP_001350624.1	-	203	neuO_final_mafft	-	319	2.2e-34	117	0.5	1	1	9.2e-37	2.7e-34	116.7	0.5	98	237	60	194	51	202	0.88	-	GCF_016889105.1_protein.faa_WP_001350624.1
GCF_016889105.1_protein.faa_WP_000102539.1	-	183	neuO_final_mafft	-	319	1e-31	108.2	0.5	1	1	4.3e-34	1.3e-31	107.9	0.5	104	225	63	182	55	183	0.93	-	GCF_016889105.1_protein.faa_WP_000102539.1
GCF_016889105.1_protein.faa_WP_001153557.1	-	182	neuO_final_mafft	-	319	1.1e-18	65.4	2.5	1	1	6.6e-21	2e-18	64.6	2.5	95	227	53	179	47	181	0.91	-	GCF_016889105.1_protein.faa_WP_001153557.1
GCF_012934555.1_protein.faa_WP_011478229.1	-	111	neuO_final_mafft	-	319	4.5e-66	221.2	7.2	1	1	1.7e-68	5e-66	221	7.2	143	261	1	111	1	111	0.99	-	GCF_012934555.1_protein.faa_WP_011478229.1
GCF_012934555.1_protein.faa_WP_001350624.1	-	203	neuO_final_mafft	-	319	2.3e-34	117	0.5	1	1	9.8e-37	2.9e-34	116.7	0.5	98	237	60	194	51	202	0.88	-	GCF_012934555.1_protein.faa_WP_001350624.1
GCF_012934555.1_protein.faa_WP_000102543.1	-	183	neuO_final_mafft	-	319	9.6e-32	108.4	0.4	1	1	4e-34	1.2e-31	108.1	0.4	104	225	63	182	54	183	0.93	-	GCF_012934555.1_protein.faa_WP_000102543.1
GCF_012934555.1_protein.faa_WP_001153547.1	-	182	neuO_final_mafft	-	319	1.6e-19	68.2	2.1	1	1	9.8e-22	2.9e-19	67.4	2.1	95	227	53	179	47	181	0.92	-	GCF_012934555.1_protein.faa_WP_001153547.1
GCF_011300875.1_protein.faa_WP_166413226.1	-	264	neuO_final_mafft	-	319	2.6e-63	211.4	0	1	1	7.5e-66	3.2e-63	211.2	0	45	251	13	223	3	252	0.93	-	GCF_011300875.1_protein.faa_WP_166413226.1
GCF_011300875.1_protein.faa_WP_240916029.1	-	197	neuO_final_mafft	-	319	1.8e-24	83.8	0	1	1	5e-27	2.1e-24	83.6	0	107	225	79	195	68	197	0.91	-	GCF_011300875.1_protein.faa_WP_240916029.1
GCF_011300875.1_protein.faa_WP_166414107.1	-	220	neuO_final_mafft	-	319	5.2e-24	82.3	0	1	1	1.6e-26	6.8e-24	81.9	0	98	225	66	190	57	200	0.94	-	GCF_011300875.1_protein.faa_WP_166414107.1
GCF_036010585.1_protein.faa_WP_094213831.1	-	191	neuO_final_mafft	-	319	4e-28	97.2	0.1	1	1	5.4e-31	5.1e-28	96.8	0.1	103	225	56	176	48	178	0.93	-	GCF_036010585.1_protein.faa_WP_094213831.1
GCF_036010585.1_protein.faa_WP_031121756.1	-	249	neuO_final_mafft	-	319	2.4e-20	71.6	0.1	1	1	5.2e-23	4.9e-20	70.6	0.1	114	225	97	208	71	214	0.91	-	GCF_036010585.1_protein.faa_WP_031121756.1
GCF_036010585.1_protein.faa_WP_327389991.1	-	218	neuO_final_mafft	-	319	2.1e-17	61.9	0.5	1	1	3.8e-20	3.6e-17	61.2	0.5	171	225	119	173	114	179	0.95	-	GCF_036010585.1_protein.faa_WP_327389991.1
GCF_036010585.1_protein.faa_WP_327389940.1	-	172	neuO_final_mafft	-	319	2.4e-14	51.9	0	1	1	3e-17	2.9e-14	51.6	0	109	217	58	163	48	171	0.89	-	GCF_036010585.1_protein.faa_WP_327389940.1
GCF_036226645.1_protein.faa_WP_329556084.1	-	265	neuO_final_mafft	-	319	9.6e-25	86.3	0.3	1	1	2.1e-27	2.2e-24	85.2	0.3	114	225	94	205	69	210	0.92	-	GCF_036226645.1_protein.faa_WP_329556084.1
GCF_036226645.1_protein.faa_WP_329557282.1	-	216	neuO_final_mafft	-	319	2.5e-17	62	0.2	1	1	3.9e-20	4.1e-17	61.3	0.2	171	225	114	168	109	179	0.94	-	GCF_036226645.1_protein.faa_WP_329557282.1
GCF_016903615.1_protein.faa_WP_039267649.1	-	258	neuO_final_mafft	-	319	1e-127	423.8	14.8	1	1	3.7e-130	1.1e-127	423.6	14.8	9	261	8	258	1	258	0.97	-	GCF_016903615.1_protein.faa_WP_039267649.1
GCF_016903615.1_protein.faa_WP_001350624.1	-	203	neuO_final_mafft	-	319	2.3e-34	117	0.5	1	1	9.8e-37	3e-34	116.7	0.5	98	237	60	194	51	202	0.88	-	GCF_016903615.1_protein.faa_WP_001350624.1
GCF_016903615.1_protein.faa_WP_000102543.1	-	183	neuO_final_mafft	-	319	9.9e-32	108.4	0.4	1	1	4e-34	1.2e-31	108.1	0.4	104	225	63	182	54	183	0.93	-	GCF_016903615.1_protein.faa_WP_000102543.1
GCF_016903615.1_protein.faa_WP_001153547.1	-	182	neuO_final_mafft	-	319	1.6e-19	68.2	2.1	1	1	9.8e-22	3e-19	67.4	2.1	95	227	53	179	47	181	0.92	-	GCF_016903615.1_protein.faa_WP_001153547.1
GCF_029536615.1_protein.faa_WP_001350210.1	-	203	neuO_final_mafft	-	319	1.3e-34	117.8	0.6	1	1	5.9e-37	1.7e-34	117.5	0.6	98	237	60	194	50	202	0.88	-	GCF_029536615.1_protein.faa_WP_001350210.1
GCF_029536615.1_protein.faa_WP_000102539.1	-	183	neuO_final_mafft	-	319	1.1e-31	108.2	0.5	1	1	4.9e-34	1.4e-31	107.9	0.5	104	225	63	182	55	183	0.93	-	GCF_029536615.1_protein.faa_WP_000102539.1
GCF_029536615.1_protein.faa_WP_001153555.1	-	182	neuO_final_mafft	-	319	2.4e-20	71	0.3	1	1	1.3e-22	3.7e-20	70.4	0.3	95	227	53	179	46	181	0.91	-	GCF_029536615.1_protein.faa_WP_001153555.1
GCF_002021755.1_protein.faa_WP_009704920.1	-	186	neuO_final_mafft	-	319	1.1e-30	105.1	0.2	1	1	4.6e-33	1.5e-30	104.6	0.2	106	224	64	181	53	183	0.9	-	GCF_002021755.1_protein.faa_WP_009704920.1
